,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price
2021-12-23,2164.8066875046275,96.0199966430664,2.8143,1.5,76.26,4.3895,1136.4748739811837
2021-12-24,2145.4943111786033,96.08999633789062,2.8203,1.48,75.24,4.405,1134.5297301768821
2021-12-27,2145.4943111786033,96.08999633789062,2.8128,1.48,78.63,4.4695,1134.5297301768821
2021-12-28,2159.791494569596,96.19999694824219,2.8004,1.49,78.63,4.4295,1135.8474032962124
2021-12-29,2131.8751116060084,95.93000030517578,2.7854,1.55,78.63,4.41,1132.6473181219692
2021-12-30,2149.06025925985,95.97000122070312,2.7654,1.52,78.61,4.3925,1137.41608000864
2021-12-31,2158.295066687766,95.66999816894531,2.7754,1.52,77.24,4.4635,1146.7026767844272
2022-01-03,2147.9833973812692,96.23999786376953,2.7855,1.63,78.25,4.4215,1138.2318225373194
2022-01-04,2147.9833973812692,96.29000091552734,2.7855,1.66,79.39,4.475,1138.2318225373194
2022-01-05,2120.701444671729,96.19000244140625,2.8045,1.71,80.6,4.4135,1144.882996478903
2022-01-06,2102.9047323851237,96.25,2.8205,1.73,81.99,4.3545,1122.3567835693368
2022-01-07,2101.2558670280646,95.73999786376953,2.8181,1.76,82.28,4.41,1127.564820892813
2022-01-10,2110.7810315516535,95.98999786376953,2.8056,1.78,81.56,4.352,1128.443295170881
2022-01-11,2089.2180247877855,95.62000274658203,2.7957,1.75,84.98,4.429,1141.118172369077
2022-01-12,2112.187811680195,95.0,2.7957,1.74,85.83,4.5765,1146.514404940719
2022-01-13,2076.7388397620816,94.79000091552734,2.7858,1.7,85.8,4.546,1142.7495808308931
2022-01-14,2064.722411357608,95.16999816894531,2.7935,1.78,87.17,4.4205,1139.8004992497465
2022-01-16,2103.3108693726977,95.7300033569336,2.786,1.87,87.82,4.4435,1137.1651530110857
2022-01-17,2103.3108693726977,95.7300033569336,2.786,1.87,87.82,4.4335,1137.1651530110857
2022-01-18,2103.3108693726977,95.7300033569336,2.7415,1.87,88.83,4.3825,1137.1651530110857
2022-01-19,2087.095877364777,95.51000213623047,2.7314,1.83,89.64,4.47,1156.4912041508658
2022-01-20,2096.0570232300192,95.73999786376953,2.7271,1.83,89.75,4.5825,1156.1147370589915
2022-01-21,2075.161111893462,95.63999938964844,2.71,1.75,89.75,4.524,1149.4008313680192
2022-01-24,2078.7833166619967,95.91999816894531,2.6751,1.75,87.74,4.4125,1155.612729872798
2022-01-25,2027.0503929257395,95.94999694824219,2.6979,1.78,89.49,4.45,1162.5149074074784
2022-01-26,2040.1070256254657,96.48999786376953,2.7146,1.85,91.22,4.515,1148.2086217474662
2022-01-27,1995.208382028638,97.26000213623047,2.7348,1.81,90.7,4.4235,1125.2432099966375
2022-01-28,1972.6973593473933,97.2699966430664,2.7021,1.78,91.47,4.3125,1119.9724409237729
2022-01-29,2004.8816286710212,96.54000091552734,2.7013,1.79,92.35,4.3265,1142.3731137390191
2022-01-30,2004.8816286710212,96.54000091552734,2.6997,1.79,92.35,4.3265,1142.3731137390191
2022-01-31,2004.8816286710212,96.54000091552734,2.7256,1.79,92.35,4.3265,1142.3731137390191
2022-02-01,2004.8816286710212,96.38999938964844,2.7256,1.81,90.24,4.4315,1142.3731137390191
2022-02-02,2004.8816286710212,95.94000244140625,2.7256,1.78,91.43,4.4935,1142.3731137390191
2022-02-03,2004.8816286710212,95.37999725341797,2.7256,1.82,92.99,4.472,1142.3731137390191
2022-02-04,2004.8816286710212,95.4800033569336,2.7256,1.93,96.86,4.49,1142.3731137390191
2022-02-07,2004.8816286710212,95.4000015258789,2.7256,1.92,97.28,4.4675,1142.3731137390191
2022-02-08,1997.662625379823,95.63999938964844,2.7227,1.96,96.07,4.4645,1146.1379378488448
2022-02-09,2019.950798990138,95.48999786376953,2.7328,1.94,94.95,4.602,1151.5341704204864
2022-02-10,2015.1638993215806,95.55000305175781,2.7328,2.03,96.37,4.658,1152.1616411054576
2022-02-11,1994.727115142558,96.08000183105469,2.7891,1.92,97.5,4.5085,1155.0480675327578
2022-02-14,1975.8557186555886,96.37000274658203,2.8018,1.98,101.66,4.507,1172.1152395257511
2022-02-15,1998.4846989069506,95.98999786376953,2.7968,2.05,98.43,4.5345,1163.8326571223513
2022-02-16,2006.1787989959448,95.69999694824219,2.7892,2.03,97.44,4.5395,1173.4956443944702
2022-02-17,2011.3841758286428,95.80000305175781,2.7799,1.97,95.28,4.5265,1192.6335002860844
2022-02-18,2022.7258869320433,96.04000091552734,2.7975,1.92,96.18,4.524,1191.315827166754
2022-02-20,1992.6506989621187,96.02999877929688,2.83,1.94,98.95,4.5205,1196.021857304036
2022-02-21,1992.6506989621187,96.02999877929688,2.83,1.94,98.95,4.4805,1196.021857304036
2022-02-22,1992.6506989621187,96.02999877929688,2.82,1.94,98.73,4.5145,1196.021857304036
2022-02-23,2019.0764611857892,96.19000244140625,2.79,1.99,99.29,4.4855,1197.9670011083374
2022-02-24,1979.2133355206902,97.13999938964844,2.7875,1.96,101.29,4.458,1207.9438003184844
2022-02-25,1998.3108475959157,96.62000274658203,2.775,1.97,98.56,4.485,1183.7234471977138
2022-02-28,2004.584375594325,96.70999908447266,2.775,1.83,103.08,4.4545,1191.8178343529478
2022-03-01,2017.924106462333,97.41000366210938,2.8025,1.72,110.93,4.5965,1218.799073806699
2022-03-02,2000.8543757540212,97.38999938964844,2.8175,1.86,118.94,4.6655,1205.3084540798234
2022-03-03,1988.1868215624986,97.79000091552734,2.83,1.86,115.36,4.7815,1213.7793083269312
2022-03-04,1961.9120450285786,98.6500015258789,2.8125,1.74,123.86,4.9375,1233.0426277173226
2022-03-07,1900.5512429461373,99.29000091552734,2.8126,1.78,129.02,4.731,1251.1138140827031
2022-03-08,1859.1027675386576,99.05999755859375,2.8276,1.86,133.18,4.71,1280.1029290901445
2022-03-09,1841.898383727227,97.97000122070312,2.8426,1.94,116.58,4.5725,1246.0940486029358
2022-03-10,1873.0123242069258,98.51000213623047,2.8502,1.98,114.54,4.6525,1253.7491603213641
2022-03-11,1878.5483451823225,99.12000274658203,2.7902,2.0,118.11,4.6255,1244.086096453703
2022-03-14,1821.9192749202607,99.05999755859375,2.7677,2.14,110.39,4.523,1229.5915389499824
2022-03-15,1734.475694933414,99.06999969482422,2.8177,2.15,105.14,4.513,1210.0772159664941
2022-03-16,1807.559664753697,98.37999725341797,2.7952,2.19,104.61,4.6005,1197.2140669245894
2022-03-17,1845.5111518901522,98.01000213623047,2.7876,2.2,113.5,4.702,1218.6108019629908
2022-03-18,1858.7372805444775,98.2300033569336,2.7927,2.14,114.32,4.7395,1209.888944122786
2022-03-21,1858.0556672623827,98.5,2.8127,2.32,122.29,4.7105,1210.1399477158825
2022-03-22,1857.0826080455045,98.48999786376953,2.8302,2.38,121.53,4.7,1205.1829139855035
2022-03-23,1866.9790667051875,98.62000274658203,2.8302,2.32,127.52,4.7765,1215.1597131956503
2022-03-24,1854.8341552858783,98.79000091552734,2.8052,2.34,123.98,4.7425,1230.8464803199242
2022-03-25,1821.626740146369,98.80999755859375,2.7972,2.48,122.67,4.6985,1225.9522549344763
2022-03-28,1811.935709131876,99.08999633789062,2.7903,2.46,114.5,4.7255,1217.0421252505632
2022-03-29,1804.030011309409,98.4000015258789,2.7853,2.41,112.79,4.731,1199.7239496644731
2022-03-30,1853.7409608206654,97.79000091552734,2.7703,2.35,115.59,4.7525,1213.2145693913487
2022-03-31,1837.0639380842529,98.30999755859375,2.7878,2.32,107.29,4.752,1223.0658285071759
2022-04-01,1857.2971093499339,98.62999725341797,2.7743,2.39,106.13,4.6905,1204.1789762086585
2022-04-02,1850.931755920018,98.98999786376953,2.7714,2.42,108.15,4.7825,1203.7397773673958
2022-04-04,1850.931755920018,98.98999786376953,2.7604,2.42,108.15,4.7825,1203.7397773673958
2022-04-05,1850.931755920018,99.47000122070312,2.7604,2.54,106.6,4.7965,1203.7397773673958
2022-04-06,1850.931755920018,99.5999984741211,2.7604,2.61,100.81,4.741,1203.7397773673958
2022-04-07,1826.0042363100258,99.75,2.7394,2.66,99.83,4.704,1213.4028412350572
2022-04-08,1833.7738292438958,99.80000305175781,2.7529,2.72,101.26,4.7315,1218.2970666205051
2022-04-11,1773.9163510243072,99.93000030517578,2.768,2.79,97.92,4.641,1219.9912834272523
2022-04-12,1805.9318502860742,100.29000091552734,2.7705,2.72,104.42,4.7195,1237.4349225121193
2022-04-13,1787.0205296984498,99.87999725341797,2.7631,2.7,108.49,4.7215,1243.0194269274696
2022-04-14,1809.4687626577545,100.31999969482422,2.7656,2.83,110.83,4.732,1236.6819883283713
2022-04-15,1797.746683759021,100.77999877929688,2.7578,2.85,105.49,4.7205,1244.2116365480226
2022-04-18,1797.746683759021,100.77999877929688,2.8107,2.85,105.49,4.812,1244.2116365480226
2022-04-19,1787.8092121595746,100.95999908447266,2.8208,2.93,105.49,4.7295,1227.144387959487
2022-04-20,1756.2248931848833,100.38999938964844,2.833,2.85,105.05,4.6645,1225.0110489070198
2022-04-21,1716.4151206361141,100.58000183105469,2.8259,2.9,107.2,4.7135,1220.3677505191263
2022-04-22,1721.0281689936367,101.22000122070312,2.8409,2.9,105.15,4.5925,1211.6458926789214
2022-04-24,1627.6159359588391,101.75,2.8335,2.81,99.27,4.462,1187.927470148802
2022-04-25,1627.6159359588391,101.75,2.816,2.81,99.27,4.462,1187.927470148802
2022-04-26,1610.3600137629262,102.30000305175781,2.826,2.77,102.89,4.4535,1193.0727757228897
2022-04-27,1666.4943881232334,102.94999694824219,2.8411,2.82,103.3,4.467,1183.3469801058397
2022-04-28,1675.3060000842038,103.62000274658203,2.8486,2.85,105.78,4.4335,1185.1038520664329
2022-04-29,1722.447289298744,102.95999908447266,2.8386,2.89,108.36,4.4085,1198.0298094532686
2022-05-02,1723.8054346137596,103.73999786376953,2.8282,2.99,104.94,4.268,1175.8800636355768
2022-05-03,1723.8054346137596,103.47000122070312,2.8282,2.97,104.94,4.283,1175.8800636355768
2022-05-04,1723.8054346137596,102.58999633789062,2.8282,2.93,110.53,4.338,1175.8800636355768
2022-05-05,1723.8054346137596,103.75,2.8282,3.05,112.11,4.2915,1175.8800636355768
2022-05-06,1680.716441615721,103.66000366210938,2.8273,3.12,113.86,4.267,1180.3978219291507
2022-05-07,1670.6944035121594,103.6500015258789,2.8263,3.05,106.67,4.1935,1165.275793740459
2022-05-09,1670.6944035121594,103.6500015258789,2.8154,3.05,106.67,4.1935,1165.275793740459
2022-05-10,1689.549830358867,103.91999816894531,2.8089,2.99,102.61,4.1545,1154.4833285971756
2022-05-11,1714.6791481503528,103.8499984741211,2.824,2.91,107.7,4.209,1162.4521756580896
2022-05-12,1708.3479116791787,104.8499984741211,2.8055,2.84,108.06,4.1005,1144.3810658882517
2022-05-13,1721.7758385149978,104.55999755859375,2.814,2.93,112.12,4.175,1134.0905313356195
2022-05-16,1711.3705290451462,104.19000244140625,2.8216,2.88,114.86,4.1915,1137.9180871948338
2022-05-17,1733.0340719533922,103.36000061035156,2.8178,2.98,112.89,4.239,1140.8671687759802
2022-05-18,1727.1100613089009,103.80999755859375,2.7801,2.89,110.04,4.1785,1139.4240321578725
2022-05-19,1733.1004911390276,102.72000122070312,2.7774,2.84,113.22,4.283,1155.2989945303123
2022-05-20,1766.1380473775673,103.1500015258789,2.79,2.78,113.63,4.275,1155.6755382177291
2022-05-23,1759.095073075622,102.08000183105469,2.7675,2.86,115.13,4.3455,1159.4403623275546
2022-05-24,1712.506551181971,101.86000061035156,2.765,2.76,115.77,4.305,1170.2955592202266
2022-05-25,1724.9338348768233,102.05999755859375,2.7575,2.75,116.41,4.2545,1158.436347955167
2022-05-26,1732.4885635598941,101.83000183105469,2.71,2.75,119.81,4.259,1159.1893587344578
2022-05-27,1735.457464863162,101.66999816894531,2.6974,2.74,121.19,4.3065,1161.636509724953
2022-05-29,1776.659862632058,101.75,2.7225,2.85,123.01,4.3232,1156.2402005577687
2022-05-30,1776.659862632058,101.75,2.7225,2.85,123.01,4.334,1156.2402005577687
2022-05-31,1776.659862632058,101.75,2.7426,2.85,125.53,4.299,1156.2402005577687
2022-06-01,1775.6309096742627,102.55000305175781,2.7551,2.94,122.2,4.3295,1156.6167442451854
2022-06-02,1782.1599519168647,101.7699966430664,2.7601,2.92,125.68,4.555,1171.1740334982944
2022-06-03,1817.6176345478486,102.13999938964844,2.7776,2.96,125.68,4.4765,1154.0440531603704
2022-06-06,1817.6176345478486,102.44000244140625,2.7776,3.04,124.99,4.439,1154.0440531603704
2022-06-07,1820.1266828008424,102.31999969482422,2.7576,2.98,126.89,4.4395,1159.2520904838464
2022-06-08,1836.494475230362,102.54000091552734,2.7661,3.03,129.2,4.4545,1162.012976816827
2022-06-09,1813.8451699823027,103.22000122070312,2.7576,3.04,128.47,4.386,1160.0678330125256
2022-06-10,1842.7237237716804,104.1500015258789,2.7526,3.15,127.44,4.3025,1174.3113869231495
2022-06-13,1826.3519389320954,105.08000183105469,2.7652,3.43,128.44,4.2195,1147.0164121269127
2022-06-14,1835.5852945745326,105.5199966430664,2.7702,3.49,127.02,4.1665,1135.40820445495
2022-06-15,1852.344343190473,105.16000366210938,2.7827,3.33,124.96,4.1735,1139.0475650659985
2022-06-16,1845.6998840023402,103.62999725341797,2.7728,3.28,125.78,4.118,1158.1226126126817
2022-06-17,1872.3481323505714,104.69999694824219,2.7752,3.25,119.22,4.022,1151.7851740135834
2022-06-19,1875.6367894054501,104.44000244140625,2.7853,3.31,118.25,4.0375,1151.1577033286123
2022-06-20,1875.6367894054501,104.44000244140625,2.7853,3.31,118.25,4.011,1151.1577033286123
2022-06-21,1875.6367894054501,104.44000244140625,2.7853,3.31,118.51,4.0445,1151.1577033286123
2022-06-22,1849.8167846726296,104.19999694824219,2.7773,3.16,115.54,3.947,1150.9695080804468
2022-06-23,1884.401581284743,104.43000030517578,2.7803,3.09,114.5,3.7425,1145.5731989132626
2022-06-24,1908.4540371976473,104.19000244140625,2.7978,3.13,117.36,3.744,1146.0752060994564
2022-06-27,1929.4069311142307,103.94000244140625,2.8329,3.2,119.69,3.764,1142.5613855827276
2022-06-28,1953.0732120898888,104.51000213623047,2.8414,3.2,122.21,3.7785,1140.4279699347176
2022-06-29,1919.454215767261,105.11000061035156,2.8294,3.1,120.8,3.7805,1138.0435506936108
2022-06-30,1946.9619211186878,104.69000244140625,2.8205,2.98,119.78,3.71,1132.0198474369981
2022-07-01,1941.3206456961093,105.13999938964844,2.8255,2.88,119.21,3.604,1128.7570305133663
2022-07-03,1955.6014965004708,106.5,2.8445,2.82,121.8,3.6115,1105.4778834200522
2022-07-04,1955.6014965004708,106.5,2.8445,2.82,121.8,3.584,1105.4778834200522
2022-07-05,1955.6014965004708,106.5,2.8333,2.82,110.49,3.415,1105.4778834200522
2022-07-06,1926.6572494181971,107.0999984741211,2.8356,2.93,108.54,3.408,1088.598906675225
2022-07-07,1937.2563722494108,107.12999725341797,2.8356,3.01,113.4,3.572,1090.481318730138
2022-07-08,1928.2132005046406,107.01000213623047,2.8384,3.09,113.95,3.522,1092.1754589413424
2022-07-11,1892.8890821376672,108.0199966430664,2.8266,2.99,114.85,3.4305,1085.5242849997587
2022-07-12,1872.4446760848828,108.06999969482422,2.8117,2.96,106.98,3.288,1081.3202620486704
2022-07-13,1877.6460605075151,107.95999908447266,2.8067,2.91,107.17,3.3225,1088.1596312384197
2022-07-14,1882.2464057421018,108.54000091552734,2.7907,2.96,107.74,3.2115,1069.5237825329993
2022-07-15,1851.6794254413792,108.05999755859375,2.7857,2.93,112.26,3.234,1068.2061094136689
2022-07-18,1873.0689438405823,107.37000274658203,2.7837,2.96,117.27,3.346,1072.4728641141458
2022-07-19,1865.6347133522163,106.68000030517578,2.7859,3.01,114.96,3.291,1072.9748713003396
2022-07-20,1874.5581127950209,107.08000183105469,2.771,3.04,115.86,3.325,1066.3864291081445
2022-07-21,1853.8534741952387,106.91000366210938,2.7635,2.91,112.81,3.2985,1074.669011511544
2022-07-22,1851.4823455626904,106.7300033569336,2.787,2.77,106.77,3.3495,1083.7046046942344
2022-07-25,1838.5600030197138,106.4800033569336,2.779,2.81,108.23,3.3545,1078.6221074650782
2022-07-26,1854.4991557867443,107.19000244140625,2.77,2.81,107.32,3.3845,1077.806364936399
2022-07-27,1848.7646031471804,106.44999694824219,2.7701,2.78,109.64,3.43,1078.6848392144668
2022-07-28,1849.9808364316855,106.3499984741211,2.785,2.68,109.68,3.481,1098.2619705428863
2022-07-29,1827.1388066613724,105.9000015258789,2.756,2.67,111.51,3.575,1106.1680858544119
2022-08-01,1838.1074088968317,105.44999694824219,2.7292,2.6,106.09,3.547,1109.9956417136261
2022-08-02,1799.582103550051,106.23999786376953,2.7314,2.75,106.51,3.5225,1111.3133148329566
2022-08-03,1782.9889214250145,106.51000213623047,2.7218,2.73,101.82,3.472,1103.0934641789456
2022-08-04,1797.2469066080919,105.69000244140625,2.7192,2.68,97.99,3.488,1122.2313200705598
2022-08-05,1824.2660861460467,106.62000274658203,2.7339,2.83,100.31,3.559,1112.4427927041213
2022-08-08,1824.4410262961903,106.44000244140625,2.7409,2.77,103.46,3.593,1121.1646505443262
2022-08-09,1829.3658455851928,106.37000274658203,2.74,2.8,103.81,3.5925,1125.6824088379
2022-08-10,1811.2203418374086,105.19999694824219,2.7366,2.78,105.06,3.6555,1126.6863466147452
2022-08-11,1845.2552746995893,105.08999633789062,2.7317,2.87,107.19,3.7115,1122.984254254308
2022-08-12,1842.5233773756654,105.62999725341797,2.7347,2.84,103.7,3.6735,1128.568758669658
2022-08-15,1843.761387442346,106.55000305175781,2.6582,2.79,98.25,3.6215,1117.7762935263745
2022-08-16,1841.8363198980264,106.5,2.6346,2.82,95.36,3.6265,1112.6309879522871
2022-08-17,1855.6707466677894,106.56999969482422,2.6124,2.89,97.22,3.587,1104.5366773925957
2022-08-18,1841.252339189352,107.4800033569336,2.58,2.88,96.35,3.6335,1101.399323967741
2022-08-19,1825.55490870447,108.16999816894531,2.5875,2.98,96.45,3.6685,1096.5677537361391
2022-08-22,1843.8688195677455,109.05000305175781,2.5925,3.03,95.06,3.653,1088.0341677396425
2022-08-23,1835.758419992828,108.62000274658203,2.6075,3.05,99.49,3.696,1096.065823145488
2022-08-24,1794.4696409879691,108.68000030517578,2.61,3.11,99.87,3.648,1096.6932938304587
2022-08-25,1807.0874715268571,108.47000122070312,2.639,3.03,98.81,3.6985,1102.9051923352374
2022-08-26,1801.2777889887877,108.80000305175781,2.643,3.04,101.13,3.697,1089.351840858973
2022-08-29,1794.5992128419134,108.83999633789062,2.6225,3.12,99.34,3.6085,1089.6655762014584
2022-08-30,1786.7189212653184,108.7699966430664,2.613,3.11,99.34,3.5495,1081.2574537037392
2022-08-31,1778.4724168018035,108.69999694824219,2.6225,3.15,96.55,3.519,1074.7318198564753
2022-09-01,1763.5277370874571,109.69000244140625,2.6125,3.26,92.24,3.4085,1064.5667488026202
2022-09-02,1757.8886393430962,109.52999877929688,2.6226,3.2,93.09,3.417,1072.8494078015624
2022-09-04,1774.957281212299,110.20999908447266,2.618,3.33,94.22,3.3887,1066.951168043727
2022-09-05,1774.957281212299,110.20999908447266,2.618,3.33,94.22,3.4535,1066.951168043727
2022-09-06,1774.957281212299,110.20999908447266,2.614,3.33,91.43,3.4645,1066.951168043727
2022-09-07,1778.750796667281,109.83999633789062,2.6215,3.27,86.83,3.434,1076.3004965689026
2022-09-08,1769.3976687228787,109.70999908447266,2.6256,3.29,87.99,3.5305,1071.7199299303977
2022-09-09,1792.6469243198746,109.0,2.635,3.33,91.68,3.573,1076.8651589089425
2022-09-12,1798.755311720119,108.33000183105469,2.6427,3.37,93.45,3.6155,1069.8375178754845
2022-09-13,1798.755311720119,109.81999969482422,2.6427,3.42,92.04,3.566,1069.8375178754845
2022-09-14,1779.218997484056,109.66000366210938,2.6625,3.41,92.83,3.5295,1064.5040170532316
2022-09-15,1755.651437920927,109.73999786376953,2.6625,3.45,89.28,3.501,1044.9896940697433
2022-09-16,1715.7164488746484,109.76000213623047,2.673,3.45,89.43,3.531,1048.9427134277348
2022-09-19,1711.3886763636258,109.73999786376953,2.675,3.49,89.62,3.5255,1045.4916246603946
2022-09-20,1716.2539724480152,110.22000122070312,2.664,3.57,89.62,3.516,1041.4130652080833
2022-09-21,1705.625450960864,110.63999938964844,2.6451,3.51,89.86,3.4805,1044.4876868835495
2022-09-22,1692.3532281176006,111.3499984741211,2.6501,3.7,90.4,3.482,1048.378051087695
2022-09-23,1682.106526211261,113.19000244140625,2.6802,3.69,84.29,3.357,1032.3775486209354
2022-09-26,1671.1361092439536,114.0999984741211,2.7154,3.88,82.55,3.305,1018.5731935515745
2022-09-27,1696.0737913522946,114.11000061035156,2.7051,3.97,85.97,3.295,1020.7065326040416
2022-09-28,1662.2130727475185,112.5999984741211,2.7401,3.72,89.55,3.3725,1041.8523406448885
2022-09-29,1663.536375211053,112.25,2.7501,3.76,89.41,3.418,1040.660131024335
2022-09-30,1650.4663134956525,112.12000274658203,2.7601,3.83,88.9,3.4125,1043.1072820148304
2022-10-03,1613.523091373926,111.75,2.7626,3.67,90.68,3.41,1046.1819036902966
2022-10-04,1613.523091373926,110.06999969482422,2.7626,3.62,93.74,3.49,1046.1819036902966
2022-10-05,1613.523091373926,111.06999969482422,2.7626,3.76,94.35,3.5005,1046.1819036902966
2022-10-06,1613.523091373926,112.26000213623047,2.7626,3.83,95.65,3.446,1046.1819036902966
2022-10-07,1613.523091373926,112.80000305175781,2.7626,3.89,98.88,3.3865,1046.1819036902966
2022-10-08,1613.523091373926,113.13999938964844,2.7626,3.93,97.13,3.4305,1046.1819036902966
